ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7952335	4.86E-03	1.49E-04	-4.69	0.84742	-2.28	SNORD14E	small nucleolar RNA, C/D box 14E
8151931	4.86E-03	1.50E-04	4.69	0.84587	2.75	TSPYL5	TSPY like 5
8103932	4.87E-03	1.50E-04	-4.69	0.8432	-2.28	CENPU	centromere protein U
8072626	4.88E-03	1.50E-04	4.69	0.8405	2.57	TIMP3	TIMP metallopeptidase inhibitor 3
7951977	4.88E-03	1.51E-04	4.69	0.83835	2.09	FXYD6-FXYD2///FXYD6	FXYD6-FXYD2 readthrough///FXYD domain containing ion transport regulator 6
8167654	4.93E-03	1.52E-04	4.68	0.82765	1.54	GSPT2	G1 to S phase transition 2
8016646	4.93E-03	1.52E-04	4.68	0.82727	3.31	COL1A1	collagen type I alpha 1 chain
8042788	4.93E-03	1.53E-04	4.68	0.82455	3.39	ACTG2	actin, gamma 2, smooth muscle, enteric
8084704	4.93E-03	1.53E-04	-4.68	0.82413	-2.17	EIF4A2	eukaryotic translation initiation factor 4A2
8020141	4.93E-03	1.53E-04	4.68	0.82256	1.78	APCDD1	APC down-regulated 1
7981525	4.94E-03	1.54E-04	-4.68	0.82001	-1.67	CDCA4	cell division cycle associated 4
7994620	5.00E-03	1.55E-04	-4.68	0.80848	-1.82	KIF22	kinesin family member 22
8171427	5.01E-03	1.56E-04	4.67	0.80529	1.61	PIR-FIGF///FIGF	PIR-FIGF readthrough///c-fos induced growth factor
7972217	5.01E-03	1.56E-04	4.67	0.80438	1.4	SPRY2	sprouty RTK signaling antagonist 2
8174047	5.05E-03	1.57E-04	-4.67	0.79579	-1.59	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)
8037991	5.07E-03	1.58E-04	-4.67	0.791	-1.26	LIG1	DNA ligase 1
8109712	5.11E-03	1.60E-04	-4.66	0.78141	-2.82	HMMR	hyaluronan mediated motility receptor
8063000	5.12E-03	1.60E-04	4.66	0.77811	2.52	WFDC2	WAP four-disulfide core domain 2
8100541	5.12E-03	1.60E-04	4.66	0.7781	2.17	IGFBP7	insulin like growth factor binding protein 7
8050427	5.14E-03	1.61E-04	4.66	0.77143	2.13	FAM49A	family with sequence similarity 49 member A
8040090	5.16E-03	1.62E-04	4.66	0.76731	1.74	RNF144A	ring finger protein 144A
8036389	5.17E-03	1.63E-04	4.66	0.76399	1.7	ZNF585B	zinc finger protein 585B
8033912	5.19E-03	1.63E-04	-4.65	0.76041	-1.66	DNMT1	DNA (cytosine-5-)-methyltransferase 1
8081081	5.19E-03	1.63E-04	4.65	0.75944	1.89	EPHA3	EPH receptor A3
7962183	5.25E-03	1.65E-04	-4.65	0.74703	-1.56	AK4	adenylate kinase 4
7951662	5.25E-03	1.66E-04	4.65	0.74466	3.93	CRYAB	crystallin alpha B
8059838	5.26E-03	1.66E-04	-4.65	0.74314	-2.32	HJURP	Holliday junction recognition protein
8091190	5.33E-03	1.69E-04	-4.64	0.72824	-1.14	ATR	ATR serine/threonine kinase
7957032	5.37E-03	1.70E-04	-4.64	0.71999	-1.57	YEATS4	YEATS domain containing 4
7932082	5.37E-03	1.71E-04	4.64	0.71685	2.09	CCDC3	coiled-coil domain containing 3
8147447	5.45E-03	1.73E-04	-4.63	0.70052	-1.52	PTDSS1	phosphatidylserine synthase 1
8040655	5.45E-03	1.74E-04	-4.63	0.70006	-1.55	EPT1	ethanolaminephosphotransferase 1
7961546	5.54E-03	1.77E-04	4.62	0.68317	2.43	EPS8	epidermal growth factor receptor pathway substrate 8
7952268	5.58E-03	1.78E-04	4.62	0.67311	2.07	THY1	Thy-1 cell surface antigen
7905533	5.58E-03	1.79E-04	4.62	0.67161	1.86	IVL	involucrin
8121911	5.58E-03	1.79E-04	-4.61	0.67025	-1.81	CENPW	centromere protein W
8057797	5.77E-03	1.85E-04	4.6	0.63585	1.52	SDPR	serum deprivation response
7899462	5.79E-03	1.86E-04	-4.6	0.63107	-1.86	RCC1///SNHG3///RCC1	regulator of chromosome condensation 1///small nucleolar RNA host gene 3///regulator of chromosome condensation 1
8060484	5.83E-03	1.88E-04	-4.59	0.62376	-1.62	SNORD56///NOP56	small nucleolar RNA, C/D box 56///NOP56 ribonucleoprotein
7981068	5.85E-03	1.88E-04	4.59	0.61899	2.08	SERPINA1	serpin family A member 1
8149955	5.85E-03	1.89E-04	-4.59	0.61845	-3.55	PBK	PDZ binding kinase
8079237	5.85E-03	1.89E-04	-4.59	0.61751	-2.31	KIF15	kinesin family member 15
8161513	5.85E-03	1.89E-04	4.59	0.61728	2.78	PGM5P2///PGM5	phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
8025984	5.87E-03	1.90E-04	4.59	0.61231	1.71	ZNF844	zinc finger protein 844
8070129	5.90E-03	1.91E-04	-4.59	0.60609	-1.95	DONSON	downstream neighbor of SON
7977621	5.92E-03	1.92E-04	4.58	0.60154	2.73	NDRG2	NDRG family member 2
7980496	5.96E-03	1.93E-04	-4.58	0.59416	-1.57	CEP128	centrosomal protein 128
8029693	5.98E-03	1.94E-04	4.58	0.5903	2.03	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
8099670	6.02E-03	1.96E-04	4.57	0.58039	1.3	CCDC149	coiled-coil domain containing 149
8032491	6.02E-03	1.96E-04	-4.57	0.58019	-1.5	LMNB2	lamin B2
8064686	6.06E-03	1.97E-04	4.57	0.57395	1.18	ADAM33	ADAM metallopeptidase domain 33
7960702	6.07E-03	1.98E-04	-4.57	0.57095	-2.2	CDCA3	cell division cycle associated 3
8091867	6.11E-03	2.00E-04	4.57	0.56304	2.09	BCHE	butyrylcholinesterase
8150599	6.13E-03	2.01E-04	-4.56	0.55749	-1.97	PRKDC	protein kinase, DNA-activated, catalytic polypeptide
7916077	6.13E-03	2.01E-04	-4.56	0.55724	-1.09	NRDC	nardilysin convertase
8018264	6.14E-03	2.01E-04	4.56	0.55451	1.36	HID1	HID1 domain containing
7956271	6.14E-03	2.01E-04	4.56	0.55404	1.83	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
8028248	6.14E-03	2.02E-04	4.56	0.55312	1.69	ZNF570	zinc finger protein 570
8051799	6.14E-03	2.02E-04	4.56	0.55192	1.29	HAAO	3-hydroxyanthranilate 3,4-dioxygenase
8161884	6.15E-03	2.02E-04	4.56	0.54922	2.39	PRUNE2	prune homolog 2
8125843	6.15E-03	2.03E-04	4.56	0.54815	1.18	SPDEF	SAM pointed domain containing ETS transcription factor
8137584	6.15E-03	2.03E-04	-4.56	0.54808	-1.02	NOM1	nucleolar protein with MIF4G domain 1
8026139	6.17E-03	2.04E-04	4.56	0.54347	1.93	NFIX	nuclear factor I X
7968563	6.20E-03	2.05E-04	-4.56	0.53864	-2.13	RFC3	replication factor C subunit 3
8180411	6.20E-03	2.05E-04	4.56	0.5378	1.91	ELMO1	engulfment and cell motility 1
7970448	6.20E-03	2.05E-04	4.55	0.53619	3.25	GJB6	gap junction protein beta 6
8043981	6.27E-03	2.08E-04	4.55	0.52402	1.71	IL1R2	interleukin 1 receptor type 2
8150714	6.27E-03	2.08E-04	4.55	0.52394	1.38	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
7916609	6.34E-03	2.10E-04	4.54	0.51169	2.48	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
8086880	6.34E-03	2.10E-04	-4.54	0.51084	-2.03	CDC25A	cell division cycle 25A
8030641	6.48E-03	2.15E-04	-4.53	0.48929	-1.49	POLD1	DAN polymerase delta 1, catalytic subunit
7983228	6.56E-03	2.19E-04	4.53	0.47315	1.33	MAP1A	microtubule associated protein 1A
8126729	6.58E-03	2.19E-04	4.53	0.46983	1.5	CLIC5	chloride intracellular channel 5
7898623	6.63E-03	2.22E-04	4.52	0.45865	1.01	UBXN10	UBX domain protein 10
7992594	6.65E-03	2.23E-04	-4.52	0.4557	-1.74	CCNF	cyclin F
8023575	6.65E-03	2.23E-04	4.52	0.45409	1.48	CCBE1	collagen and calcium binding EGF domains 1
7970317	6.66E-03	2.23E-04	-4.52	0.45193	-1.59	TFDP1	transcription factor Dp-1
7977965	6.66E-03	2.24E-04	4.52	0.45046	1.44	SLC22A17	solute carrier family 22 member 17
7914361	6.71E-03	2.25E-04	4.51	0.44347	1.11	COL16A1	collagen type XVI alpha 1 chain
8114455	6.74E-03	2.27E-04	-4.51	0.43804	-1.59	HSPA9	heat shock protein family A (Hsp70) member 9
7973084	6.74E-03	2.27E-04	4.51	0.43697	1.32	RNASE4///ANG	ribonuclease A family member 4///angiogenin
7963046	6.74E-03	2.27E-04	-4.51	0.43526	-1.15	TUBA1B	tubulin alpha 1b
8161520	6.75E-03	2.28E-04	4.51	0.43417	2.76	PGM5P2///PGM5	phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
8040142	6.76E-03	2.28E-04	-4.51	0.43109	-1.43	CPSF3	cleavage and polyadenylation specific factor 3
8075322	6.80E-03	2.30E-04	4.51	0.42392	1.24	GATSL3	GATS protein like 3
8065817	6.85E-03	2.32E-04	-4.5	0.41521	-1.48	GSS	glutathione synthetase
8038695	6.87E-03	2.33E-04	4.5	0.40914	1.34	KLK7	kallikrein related peptidase 7
8083523	6.87E-03	2.33E-04	-4.5	0.40913	-1.43	GMPS	guanine monophosphate synthase
7989611	6.92E-03	2.35E-04	-4.49	0.40102	-1.62	FAM96A	family with sequence similarity 96 member A
7954245	6.98E-03	2.38E-04	4.49	0.39046	1.33	PLEKHA5	pleckstrin homology domain containing A5
8173503	6.98E-03	2.38E-04	4.49	0.38938	1.08	RGAG4	retrotransposon gag domain containing 4
8011245	6.98E-03	2.38E-04	-4.49	0.38886	-1.76	TSR1	TSR1, ribosome maturation factor
8136811	7.00E-03	2.40E-04	4.49	0.38352	1.58	EPHB6	EPH receptor B6
7925364	7.00E-03	2.40E-04	-4.49	0.38253	-1.56	HEATR1	HEAT repeat containing 1
8117382	7.03E-03	2.41E-04	-4.48	0.37796	-1.35	HIST1H2BD	histone cluster 1, H2bd
8046428	7.05E-03	2.42E-04	4.48	0.37304	1.15	RAPGEF4	Rap guanine nucleotide exchange factor 4
8131957	7.05E-03	2.43E-04	-4.48	0.37064	-1.62	SNX10	sorting nexin 10
8118833	7.05E-03	2.43E-04	-4.48	0.37053	-1.49	UHRF1BP1	UHRF1 binding protein 1
8017547	7.08E-03	2.44E-04	4.48	0.36622	1.41	ICAM2	intercellular adhesion molecule 2
7904314	7.10E-03	2.45E-04	-4.48	0.36238	-1.63	TTF2	transcription termination factor 2
8028652	7.14E-03	2.47E-04	4.47	0.35533	2.07	ZFP36	ZFP36 ring finger protein
8139244	7.14E-03	2.47E-04	-4.47	0.35416	-1.44	COA1	cytochrome c oxidase assembly factor 1 homolog
7952830	7.14E-03	2.47E-04	-4.47	0.35395	-2.05	NCAPD3	non-SMC condensin II complex subunit D3
7912412	7.16E-03	2.48E-04	-4.47	0.35138	-1.06	MTOR	mechanistic target of rapamycin
7917976	7.16E-03	2.48E-04	-4.47	0.35031	-2.22	SASS6	SAS-6 centriolar assembly protein
7913852	7.17E-03	2.48E-04	-4.47	0.34807	-1.72	AUNIP	aurora kinase A and ninein interacting protein
7956949	7.19E-03	2.49E-04	-4.47	0.34438	-1.75	NUP107	nucleoporin 107
8064879	7.19E-03	2.50E-04	-4.47	0.34333	-1.32	TRMT6	tRNA methyltransferase 6
8121181	7.29E-03	2.54E-04	4.46	0.32626	1.71	FHL5	four and a half LIM domains 5
8094301	7.29E-03	2.54E-04	4.46	0.32532	3.72	SLIT2	slit guidance ligand 2
8161865	7.29E-03	2.54E-04	4.46	0.32512	2.13	PRUNE2	prune homolog 2
7971077	7.33E-03	2.56E-04	4.46	0.31989	2.29	POSTN	periostin
8083546	7.34E-03	2.56E-04	4.46	0.31664	1.29	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
7902883	7.37E-03	2.58E-04	-4.46	0.31098	-1.66	LRRC8D	leucine rich repeat containing 8 family member D
8081838	7.37E-03	2.58E-04	4.45	0.31067	2.31	ARHGAP31	Rho GTPase activating protein 31
8162533	7.37E-03	2.59E-04	4.45	0.30871	1.44	PTCH1	patched 1
8047577	7.37E-03	2.59E-04	4.45	0.30852	1.13	CARF	calcium responsive transcription factor
8051119	7.41E-03	2.60E-04	-4.45	0.30335	-1.18	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
8138912	7.44E-03	2.62E-04	-4.45	0.29683	-1.49	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
8063283	7.46E-03	2.63E-04	-4.45	0.2939	-1.98	CSE1L	chromosome segregation 1 like
7924150	7.51E-03	2.65E-04	-4.44	0.28397	-1.39	TMEM206	transmembrane protein 206
8106354	7.55E-03	2.67E-04	4.44	0.2782	2.45	IQGAP2	IQ motif containing GTPase activating protein 2
8042830	7.55E-03	2.67E-04	-4.44	0.2771	-2.15	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
8069933	7.67E-03	2.71E-04	-4.43	0.26165	-1.5	MIS18A	MIS18 kinetochore protein A
7961540	7.67E-03	2.71E-04	4.43	0.26114	1.92	RERG	RAS like estrogen regulated growth inhibitor
8045499	7.68E-03	2.72E-04	4.43	0.25781	1.54	HNMT	histamine N-methyltransferase
8029958	7.68E-03	2.73E-04	4.43	0.25644	1.02	GLTSCR2	glioma tumor suppressor candidate region gene 2
8104760	7.71E-03	2.74E-04	-4.43	0.25139	-2.48	TARS	threonyl-tRNA synthetase
7968242	7.72E-03	2.75E-04	-4.43	0.24829	-1.25	GTF3A	general transcription factor IIIA
8154692	7.72E-03	2.75E-04	4.43	0.24776	2.23	TEK	TEK receptor tyrosine kinase
8141803	7.72E-03	2.75E-04	4.43	0.24743	1.28	LOC102724229///RASA4B///RASA4CP///POLR2J4///RASA4	uncharacterized LOC102724229///RAS p21 protein activator 4B///RAS p21 protein activator 4C, pseudogene///RNA polymerase II subunit J4, pseudogene///RAS p21 protein activator 4
8025004	7.72E-03	2.75E-04	4.43	0.24727	1.27	CAPS	calcyphosine
8027352	7.76E-03	2.77E-04	4.42	0.2397	1.64	ZNF730///ZNF728///ZNF676///ZNF430///ZNF208///ZNF99///ZNF85///ZNF43	zinc finger protein 730///zinc finger protein 728///zinc finger protein 676///zinc finger protein 430///zinc finger protein 208///zinc finger protein 99///zinc finger protein 85///zinc finger protein 43
8089701	7.77E-03	2.78E-04	4.42	0.2374	2	ZBTB20	zinc finger and BTB domain containing 20
7931810	7.79E-03	2.79E-04	4.42	0.23413	1.26	KLF6	Kruppel like factor 6
7907466	7.79E-03	2.79E-04	-4.42	0.23318	-1.77	DARS2	aspartyl-tRNA synthetase 2, mitochondrial
7925320	7.80E-03	2.80E-04	4.42	0.23172	3.34	NID1	nidogen 1
7991762	7.84E-03	2.82E-04	4.42	0.22459	2.57	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
7991766	7.84E-03	2.82E-04	4.42	0.22459	2.57	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
7922408	7.88E-03	2.83E-04	-4.41	0.21881	-2.82	SNORD78	small nucleolar RNA, C/D box 78
8037835	7.88E-03	2.84E-04	-4.41	0.21772	-1.25	SLC1A5	solute carrier family 1 member 5
8125149	7.88E-03	2.84E-04	4.41	0.21595	2.68	SLC44A4	solute carrier family 44 member 4
8178653	7.88E-03	2.84E-04	4.41	0.21595	2.68	SLC44A4	solute carrier family 44 member 4
8179861	7.88E-03	2.84E-04	4.41	0.21595	2.68	SLC44A4	solute carrier family 44 member 4
8060675	7.90E-03	2.85E-04	-4.41	0.21307	-1.71	CDC25B	cell division cycle 25B
8083183	7.96E-03	2.88E-04	-4.41	0.20374	-1.27	U2SURP	U2 snRNP associated SURP domain containing
8078270	7.96E-03	2.88E-04	4.41	0.2036	1.42	RPL15	ribosomal protein L15
7976621	7.96E-03	2.88E-04	-4.41	0.20218	-1.65	VRK1	vaccinia related kinase 1
8076393	7.97E-03	2.89E-04	-4.41	0.19971	-1.4	CENPM	centromere protein M
7937915	8.05E-03	2.92E-04	-4.4	0.18793	-2.47	RRM1	ribonucleotide reductase catalytic subunit M1
8092457	8.05E-03	2.93E-04	-4.4	0.18655	-1.89	ALG3	ALG3, alpha-1,3- mannosyltransferase
8146967	8.05E-03	2.93E-04	4.4	0.18613	1.12	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1
7981996	8.13E-03	2.96E-04	4.39	0.17518	3.36	SNORD116-24	small nucleolar RNA, C/D box 116-24
8158446	8.13E-03	2.96E-04	-4.39	0.17477	-1.92	NUP188	nucleoporin 188
8068898	8.24E-03	3.01E-04	-4.39	0.16018	-1.78	HIST1H2BK///H2BFS///HIST1H2BO///HIST1H2BD	histone cluster 1, H2bk///H2B histone family member S///histone cluster 1, H2bo///histone cluster 1, H2bd
7917649	8.31E-03	3.04E-04	4.38	0.15145	2.99	TGFBR3	transforming growth factor beta receptor 3
8161755	8.31E-03	3.04E-04	4.38	0.14854	4	ALDH1A1	aldehyde dehydrogenase 1 family member A1
7925531	8.31E-03	3.05E-04	4.38	0.14713	2.71	AKT3	AKT serine/threonine kinase 3
8180200	8.31E-03	3.05E-04	4.38	0.14645	1.72	ZNF493	zinc finger protein 493
8129562	8.31E-03	3.05E-04	4.38	0.14645	2.86	CTGF	connective tissue growth factor
7914202	8.35E-03	3.07E-04	-4.38	0.14032	-1.59	SNHG12///SNORA16A///SNORA61///SNORA44///SNHG12	small nucleolar RNA host gene 12///small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12
8118086	8.35E-03	3.07E-04	-4.38	0.13899	-1.7	TCF19	transcription factor 19
8177947	8.35E-03	3.07E-04	-4.38	0.13899	-1.7	TCF19	transcription factor 19
7920205	8.36E-03	3.08E-04	4.38	0.13748	6.08	SPRR2A	small proline rich protein 2A
7937039	8.37E-03	3.09E-04	4.38	0.13517	1.08	EBF3	early B-cell factor 3
8103728	8.38E-03	3.09E-04	-4.38	0.13297	-1.58	HMGB2	high mobility group box 2
8136115	8.49E-03	3.14E-04	-4.37	0.11914	-1.86	STRIP2	striatin interacting protein 2
8035628	8.57E-03	3.17E-04	-4.37	0.10929	-1.48	NR2C2AP	nuclear receptor 2C2 associated protein
8028119	8.57E-03	3.17E-04	-4.37	0.10828	-1.14	WDR62	WD repeat domain 62
8110032	8.58E-03	3.18E-04	4.36	0.10697	1.39	CREBRF	CREB3 regulatory factor
8138202	8.60E-03	3.19E-04	4.36	0.10386	1.27	ICA1	islet cell autoantigen 1
8047356	8.60E-03	3.19E-04	-4.36	0.10257	-1.28	NIF3L1	NGG1 interacting factor 3 like 1
7991234	8.63E-03	3.21E-04	4.36	0.09725	2.27	MFGE8	milk fat globule-EGF factor 8 protein
8173506	8.64E-03	3.21E-04	-4.36	0.09554	-2.02	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase
7947189	8.64E-03	3.22E-04	-4.36	0.0944	-1.65	CCDC34	coiled-coil domain containing 34
7969626	8.64E-03	3.22E-04	-4.36	0.09351	-1.26	GPR180	G protein-coupled receptor 180
7905544	8.65E-03	3.23E-04	4.36	0.09058	5.17	SPRR1A	small proline rich protein 1A
7911529	8.65E-03	3.23E-04	4.36	0.09039	1.11	MXRA8	matrix remodeling associated 8
8158372	8.66E-03	3.24E-04	-4.36	0.08857	-1.32	SET	SET nuclear proto-oncogene
8120411	8.70E-03	3.25E-04	-4.35	0.08337	-1.64	PRIM2	primase (DNA) subunit 2
7955589	8.72E-03	3.26E-04	4.35	0.08015	1.27	NR4A1	nuclear receptor subfamily 4 group A member 1
7952339	8.72E-03	3.26E-04	-4.35	0.08007	-1.75	SNORD14C	small nucleolar RNA, C/D box 14C
8112584	8.75E-03	3.28E-04	4.35	0.0761	1.02	ZNF366	zinc finger protein 366
7931187	8.77E-03	3.29E-04	-4.35	0.07265	-1.48	BUB3	BUB3, mitotic checkpoint protein
8000329	8.79E-03	3.30E-04	-4.35	0.07011	-1.02	PALB2	partner and localizer of BRCA2
8172698	8.79E-03	3.30E-04	4.35	0.06915	1.11	SHROOM4	shroom family member 4
8147503	8.82E-03	3.32E-04	-4.35	0.06502	-1.44	LAPTM4B	lysosomal protein transmembrane 4 beta
8102328	8.84E-03	3.33E-04	4.34	0.06111	1.91	CFI	complement factor I
8038624	8.86E-03	3.34E-04	-4.34	0.05807	-1.89	C19orf48	chromosome 19 open reading frame 48
7923712	8.87E-03	3.35E-04	-4.34	0.05484	-1.08	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
8111629	8.87E-03	3.35E-04	-4.34	0.05456	-2.43	NUP155	nucleoporin 155
7959623	8.87E-03	3.35E-04	-4.34	0.05415	-1.41	GTF2H3	general transcription factor IIH subunit 3
7919436	8.87E-03	3.36E-04	-4.34	0.0532	-1.01	PPIAL4C///PPIAL4A///PPIAL4G///PPIA	peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G///peptidylprolyl isomerase A
8110408	9.01E-03	3.42E-04	-4.33	0.03572	-1.43	LOC728554///THOC3	THO complex 3 pseudogene///THO complex 3
8169683	9.08E-03	3.45E-04	-4.33	0.02522	-1.02	ZBTB33	zinc finger and BTB domain containing 33
8162514	9.09E-03	3.46E-04	-4.33	0.02349	-1.5	FANCC	Fanconi anemia complementation group C
7964872	9.14E-03	3.48E-04	4.33	0.0177	1.9	PTPRB	protein tyrosine phosphatase, receptor type B
8160346	9.17E-03	3.49E-04	4.32	0.01379	2.04	HACD4	3-hydroxyacyl-CoA dehydratase 4
8138789	9.18E-03	3.50E-04	4.32	0.01171	2.07	JAZF1	JAZF zinc finger 1
8075164	9.18E-03	3.50E-04	-4.32	0.01062	-1.61	CHEK2	checkpoint kinase 2
8149264	9.20E-03	3.51E-04	4.32	0.00809	1.55	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
8179228	9.23E-03	3.53E-04	-4.32	0.00238	-1.69	TCF19	transcription factor 19
7911754	9.23E-03	3.54E-04	4.32	0.0019	1.12	TNFRSF14	TNF receptor superfamily member 14
8115327	9.23E-03	3.54E-04	4.32	0.00115	4.93	SPARC	secreted protein acidic and cysteine rich
7934074	9.25E-03	3.55E-04	4.32	-0.0011	1.3	TACR2	tachykinin receptor 2
8133961	9.25E-03	3.55E-04	4.32	-0.00316	1.1	RUNDC3B	RUN domain containing 3B
8010188	9.25E-03	3.55E-04	4.32	-0.00328	1.45	TNRC6C	trinucleotide repeat containing 6C
8007348	9.27E-03	3.56E-04	4.31	-0.00592	1.08	RAMP2	receptor activity modifying protein 2
7950425	9.28E-03	3.57E-04	4.31	-0.00805	1.69	CHRDL2	chordin like 2
8019772	9.28E-03	3.57E-04	-4.31	-0.00863	-1.69	ALYREF	Aly/REF export factor
7948192	9.31E-03	3.59E-04	-4.31	-0.01317	-1.48	SSRP1	structure specific recognition protein 1
8163257	9.31E-03	3.59E-04	4.31	-0.01351	3.34	LPAR1	lysophosphatidic acid receptor 1
7942569	9.36E-03	3.62E-04	4.31	-0.02005	2.04	SLCO2B1	solute carrier organic anion transporter family member 2B1
8074464	9.36E-03	3.62E-04	-4.31	-0.02112	-1.23	UFD1L	ubiquitin fusion degradation 1 like (yeast)
7908732	9.36E-03	3.62E-04	-4.31	-0.02173	-1.35	IPO9	importin 9
8057933	9.37E-03	3.63E-04	-4.31	-0.02363	-1.15	GTF3C3	general transcription factor IIIC subunit 3
8152845	9.38E-03	3.64E-04	-4.31	-0.02528	-1.51	FAM49B	family with sequence similarity 49 member B
7910014	9.47E-03	3.67E-04	-4.3	-0.0356	-1.03	CNIH4	cornichon family AMPA receptor auxiliary protein 4
8038735	9.47E-03	3.68E-04	4.3	-0.03611	1.74	KLK11	kallikrein related peptidase 11
8128737	9.47E-03	3.68E-04	4.3	-0.03838	1.13	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1
8127346	9.50E-03	3.70E-04	4.3	-0.04156	1.75	RAB23	RAB23, member RAS oncogene family
7962608	9.57E-03	3.74E-04	4.29	-0.05203	1.06	ENDOU	endonuclease, poly(U) specific
8095221	9.61E-03	3.76E-04	-4.29	-0.05814	-1.95	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
8180371	9.61E-03	3.76E-04	-4.29	-0.05824	-1.39	TPI1	triosephosphate isomerase 1
8084064	9.67E-03	3.79E-04	-4.29	-0.06602	-1.84	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
7906264	9.67E-03	3.79E-04	4.29	-0.06621	1.1	PEAR1	platelet endothelial aggregation receptor 1
7985202	9.80E-03	3.85E-04	-4.28	-0.08029	-1.71	PSMA4	proteasome subunit alpha 4
8067382	9.81E-03	3.85E-04	-4.28	-0.08192	-1.57	PSMA7	proteasome subunit alpha 7
8102862	9.82E-03	3.86E-04	4.28	-0.08487	1.71	MAML3	mastermind like transcriptional coactivator 3
8041940	9.82E-03	3.86E-04	4.28	-0.08492	1.29	STON1-GTF2A1L///STON1///GTF2A1L	STON1-GTF2A1L readthrough///stonin 1///general transcription factor IIA subunit 1 like
8059387	9.82E-03	3.87E-04	4.28	-0.08598	1.01	FAM124B	family with sequence similarity 124 member B
7914940	9.83E-03	3.87E-04	-4.28	-0.08766	-1.71	MRPS15	mitochondrial ribosomal protein S15
8047401	9.85E-03	3.89E-04	4.28	-0.09225	2.19	CFLAR	CASP8 and FADD like apoptosis regulator
8089652	9.88E-03	3.91E-04	-4.27	-0.09609	-1.08	NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit
8064790	9.97E-03	3.95E-04	4.27	-0.10696	1.91	RASSF2	Ras association domain family member 2
8095545	9.97E-03	3.96E-04	4.27	-0.10807	1.33	RUFY3	RUN and FYVE domain containing 3
8112139	9.97E-03	3.96E-04	4.27	-0.10815	1.47	IL6ST	interleukin 6 signal transducer
7929511	1.00E-02	3.99E-04	4.27	-0.11557	2.41	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
7983350	1.01E-02	4.00E-04	-4.26	-0.1179	-1.36	EIF3J	eukaryotic translation initiation factor 3 subunit J
8097973	1.01E-02	4.02E-04	4.26	-0.12343	1.89	GUCY1B3	guanylate cyclase 1 soluble subunit beta
8132013	1.01E-02	4.03E-04	4.26	-0.12724	1.3	CHN2	chimerin 2
8004497	1.01E-02	4.04E-04	-4.26	-0.12967	-1.2	SENP3-EIF4A1///EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)///eukaryotic translation initiation factor 4A1
8040249	1.01E-02	4.06E-04	4.26	-0.13303	1.72	ATP6V1C2	ATPase H+ transporting V1 subunit C2
8166747	1.01E-02	4.06E-04	4.26	-0.13319	1.39	SYTL5	synaptotagmin like 5
8093878	1.01E-02	4.06E-04	4.26	-0.13387	1.03	EVC	EvC ciliary complex subunit 1
7982294	1.01E-02	4.06E-04	-4.26	-0.13441	-1.55	LOC100288637///OTUD7A	OTU deubiquitinase 7A pseudogene///OTU deubiquitinase 7A
8052382	1.02E-02	4.08E-04	-4.26	-0.13763	-1.04	FANCL	Fanconi anemia complementation group L
7926807	1.02E-02	4.08E-04	-4.26	-0.13764	-1.75	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1
8098637	1.02E-02	4.08E-04	4.26	-0.13791	1.55	CYP4V2	cytochrome P450 family 4 subfamily V member 2
8171161	1.03E-02	4.12E-04	4.25	-0.14758	1.09	ARSE	arylsulfatase E (chondrodysplasia punctata 1)
